Date,Name,Year,Letterboxd URI
2025-01-26,Mufasa: The Lion King,2024,https://boxd.it/sE9C
2025-01-28,Blink Twice,2024,https://boxd.it/vIOg
2025-01-29,The Lion King,2019,https://boxd.it/eSjI
2025-01-31,Other Side of the Box,2018,https://boxd.it/lXsa
2025-02-04,The Host,2006,https://boxd.it/28ZY
2025-02-05,Finley,2019,https://boxd.it/qfhi
2025-02-05,The Mist,2007,https://boxd.it/22r2
2025-02-08,Goal!,2005,https://boxd.it/1XRY
2025-02-10,InAlienable,2008,https://boxd.it/Gyy
2025-02-10,The Skin I Live In,2011,https://boxd.it/99A
2025-02-11,Big Time Movie,2012,https://boxd.it/3k8u
2025-02-11,Silent Hill,2006,https://boxd.it/2a3C
2025-02-12,Black Mirror: White Christmas,2014,https://boxd.it/B3qu
2025-02-12,High and Low,1963,https://boxd.it/1RSc
2025-02-13,Black Mirror: Black Museum,2017,https://boxd.it/hRqu
2025-02-13,Clueless,1995,https://boxd.it/1Ygk
2025-02-14,King Kong,2005,https://boxd.it/2aLa
2025-02-14,Night at the Museum,2006,https://boxd.it/28wi
2025-02-14,Night at the Museum: Battle of the Smithsonian,2009,https://boxd.it/1H7U
2025-02-14,Night at the Museum: Secret of the Tomb,2014,https://boxd.it/5x3m
2025-02-15,Anyone But You,2023,https://boxd.it/EzA8
2025-02-16,Autumn Sonata,1978,https://boxd.it/1Rio
2025-02-17,Cure,1997,https://boxd.it/1blA
2025-02-17,Booksmart,2019,https://boxd.it/igNS
2025-02-18,Attack on Titan,2015,https://boxd.it/9mIc
2025-02-18,Attack on Titan II: End of the World,2015,https://boxd.it/bk0Q
2025-02-18,Attack on Titan: THE LAST ATTACK,2024,https://boxd.it/PgDE
2025-02-18,Hacksaw Ridge,2016,https://boxd.it/azew
2025-02-19,WHAT DID JACK DO?,2017,https://boxd.it/jcWe
2025-02-19,The Exorcist,1973,https://boxd.it/1Yoo
2025-02-19,Shaun of the Dead,2004,https://boxd.it/29J8
2025-02-20,Companion,2025,https://boxd.it/F04o
2025-02-21,The Fountain,2006,https://boxd.it/28RU
2025-02-22,Good Will Hunting,1997,https://boxd.it/2ahY
2025-02-23,16 Wishes,2010,https://boxd.it/12eU
2025-02-23,Radio Rebel,2012,https://boxd.it/39mq
2025-02-23,Muppets Most Wanted,2014,https://boxd.it/4Cti
2025-02-23,The Soul Eater,2024,https://boxd.it/F2hu
2025-02-25,The Lego Batman Movie,2017,https://boxd.it/azp0
2025-02-26,The Brutalist,2024,https://boxd.it/k4BO
2025-02-26,A Complete Unknown,2024,https://boxd.it/oBYa
2025-02-27,A Real Pain,2024,https://boxd.it/CjNG
2025-02-28,Flow,2024,https://boxd.it/v1Ei
2025-03-01,Elton John: Never Too Late,2024,https://boxd.it/AUD0
2025-03-05,The House That Jack Built,2018,https://boxd.it/dWO4
2025-03-05,Juror #2,2024,https://boxd.it/FRwU
2025-03-05,"The French Dispatch of the Liberty, Kansas Evening Sun",2021,https://boxd.it/jLP8
2025-03-06,The Wonderful Story of Henry Sugar,2023,https://boxd.it/yNyo
2025-03-07,Poison,2023,https://boxd.it/Is7Q
2025-03-07,ATM,2012,https://boxd.it/3aeM
2025-03-07,The Rat Catcher,2023,https://boxd.it/Is8a
2025-03-07,The Ten Commandments: The Movie,2016,https://boxd.it/cVHO
2025-03-08,Mickey 17,2025,https://boxd.it/q1Dk
2025-03-13,El Camino: A Breaking Bad Movie,2019,https://boxd.it/kv0q
2025-03-14,The Pianist,2002,https://boxd.it/2aqc
2025-03-15,Funny Games,1997,https://boxd.it/1WKM
2025-03-21,Green Lantern,2011,https://boxd.it/QN4
2025-04-07,Final Destination 2,2003,https://boxd.it/1YSS
2025-05-17,Uncut Gems,2019,https://boxd.it/gXGc
2025-05-24,Fear Street: Prom Queen,2025,https://boxd.it/BQVc
2025-06-07,Happy Gilmore,1996,https://boxd.it/1Yey
2025-06-07,Billy Madison,1995,https://boxd.it/1UQI
2025-06-08,Mission: Impossible – Dead Reckoning,2023,https://boxd.it/l7zS
2025-06-14,O Rei do Cagaço,1977,https://boxd.it/bau2
2025-06-15,Saw: Rebirth,2005,https://boxd.it/5dPK
2025-06-25,28 Days Later,2002,https://boxd.it/2aXU
2025-06-25,28 Weeks Later,2007,https://boxd.it/28Bi
2025-06-28,In the Mood for Love,2000,https://boxd.it/29tE
2025-06-29,A Charlie Brown Valentine,2002,https://boxd.it/1qk8
2025-07-01,Chungking Express,1994,https://boxd.it/1UDa
2025-07-02,Antichrist,2009,https://boxd.it/1Inu
2025-07-03,Melancholia,2011,https://boxd.it/bPI
2025-07-04,Nymphomaniac: Vol. I,2013,https://boxd.it/7DiG
2025-07-04,Oblivion,2013,https://boxd.it/2Bzq
2025-07-04,F1,2025,https://boxd.it/yjVM
2025-07-05,Sinners,2025,https://boxd.it/KQMM
2025-07-07,Mirage,2018,https://boxd.it/jeOm
2025-07-08,God's Crooked Lines,2022,https://boxd.it/xEUS
2025-07-11,Source Code,2011,https://boxd.it/fdo
2025-07-12,The Seventh Seal,1957,https://boxd.it/2ahO
2025-07-12,Superman,2025,https://boxd.it/E9IU
2025-07-14,28 Years Later,2025,https://boxd.it/FEGM
2025-07-14,Dead Poets Society,1989,https://boxd.it/2aSg
2025-07-16,Perfect Days,2023,https://boxd.it/ATh8
2025-07-18,The Hateful Eight,2015,https://boxd.it/8gw8
2025-07-19,The Worst Person in the World,2021,https://boxd.it/oyws
2025-07-19,The Guilty,2021,https://boxd.it/kOPW
2025-07-19,The Godfather,1972,https://boxd.it/2aNK
2025-07-20,One Day,2011,https://boxd.it/Asu
2025-07-21,The Human Centipede 2 (Full Sequence),2011,https://boxd.it/2yqg
2025-07-21,The Ant Bully,2006,https://boxd.it/1XyM
2025-07-22,Indiana Jones and the Temple of Doom,1984,https://boxd.it/2bb8
2025-07-22,Detachment,2011,https://boxd.it/2BiY
2025-07-23,Asteroid City,2023,https://boxd.it/s3ds
2025-07-23,The Swan,2023,https://boxd.it/Is80
2025-07-24,The Cloverfield Paradox,2018,https://boxd.it/doVA
2025-07-25,The Godfather Part II,1974,https://boxd.it/2aNq
2025-07-27,Four Weddings and a Funeral,1994,https://boxd.it/29KA
2025-07-28,Bring Her Back,2025,https://boxd.it/Hxlc
2025-07-28,Vertigo,1958,https://boxd.it/2apI
2025-07-29,Tenet,2020,https://boxd.it/leq4
2025-07-30,Mulholland Drive,2001,https://boxd.it/297o
2025-07-31,The Killer,2023,https://boxd.it/u6WE
2025-08-02,Pooh's Heffalump Movie,2005,https://boxd.it/1PDE
2025-08-02,Jurassic World Rebirth,2025,https://boxd.it/KUeE
2025-08-06,V/H/S/2,2013,https://boxd.it/4Ysw
2025-08-10,War of the Worlds,2025,https://boxd.it/so0a
2025-08-10,Batman: Mask of the Phantasm,1993,https://boxd.it/1N6S
2025-08-10,Weapons,2025,https://boxd.it/EMTM
2025-08-11,Teen Titans Go! To the Movies,2018,https://boxd.it/h13o
2025-08-11,Batman: Hush,2019,https://boxd.it/jyDI
2025-08-12,The Death of Superman,2018,https://boxd.it/hyjk
2025-08-12,Modern Times,1936,https://boxd.it/25MC
2025-08-12,Like Stars on Earth,2007,https://boxd.it/20SA
2025-08-12,Indiana Jones and the Last Crusade,1989,https://boxd.it/2baO
2025-08-12,The Great Dictator,1940,https://boxd.it/29ic
2025-08-13,Reign of the Supermen,2019,https://boxd.it/hyrI
2025-08-13,Batman & Mr. Freeze: SubZero,1998,https://boxd.it/1Luo
2025-08-13,Batman: Mystery of the Batwoman,2003,https://boxd.it/1BwO
2025-08-14,Batman: Under the Red Hood,2010,https://boxd.it/11eE
2025-08-14,Batman: The Killing Joke,2016,https://boxd.it/djxe
2025-08-14,"Batman: The Long Halloween, Part One",2021,https://boxd.it/rCIe
2025-08-14,"Batman: The Long Halloween, Part Two",2021,https://boxd.it/rCI4
2025-08-15,Batman: Year One,2011,https://boxd.it/2vf0
2025-08-15,Batman Beyond: Return of the Joker,2000,https://boxd.it/1KwS
2025-08-15,"Batman: The Dark Knight Returns, Part 1",2012,https://boxd.it/43Is
2025-08-15,"Batman: The Dark Knight Returns, Part 2",2013,https://boxd.it/4xzg
2025-08-18,The Incredible Hulk,2008,https://boxd.it/28dU
2025-08-19,Johnny English,2003,https://boxd.it/1YyI
2025-08-19,The Matrix,1999,https://boxd.it/2a1m
2025-08-22,Superman,1978,https://boxd.it/27Qm
2025-08-22,Justice League: The Flashpoint Paradox,2013,https://boxd.it/5yWW
2025-08-26,Full Metal Jacket,1987,https://boxd.it/2a1Q
2025-08-28,Nobody,2021,https://boxd.it/mLqS
2025-08-29,The Da Vinci Code,2006,https://boxd.it/2a3i
2025-08-29,Dunkirk,2017,https://boxd.it/d0Y6
2025-09-02,Batman vs. Two-Face,2017,https://boxd.it/gDKe
2025-09-02,Justice League: Doom,2012,https://boxd.it/2DVe
2025-09-02,Son of Batman,2014,https://boxd.it/7mQm
2025-09-02,Batman vs. Robin,2015,https://boxd.it/aqNs
2025-09-03,Stalker,1979,https://boxd.it/28PO
2025-09-04,Scooby-Doo,2002,https://boxd.it/1YaQ
2025-09-04,Scooby-Doo 2: Monsters Unleashed,2004,https://boxd.it/1UPA
2025-09-05,Jeepers Creepers,2001,https://boxd.it/1ZAg
2025-09-05,OLIVIA RODRIGO: driving home 2 u (a SOUR film),2022,https://boxd.it/zrig
2025-09-07,Come and See,1985,https://boxd.it/1w9q
2025-09-11,Night of the Hunted,2023,https://boxd.it/HSFs
2025-09-19,Into the Wild,2007,https://boxd.it/22m2
2025-09-23,Ghostbusters: Afterlife,2021,https://boxd.it/f4Pw
2025-09-25,Caught Stealing,2025,https://boxd.it/LnyS
2025-09-25,The Favourite,2018,https://boxd.it/d2hI
2025-09-26,Yi Yi,2000,https://boxd.it/1vCw
2025-09-27,One Battle After Another,2025,https://boxd.it/DUHM
2025-09-28,No Country for Old Men,2007,https://boxd.it/21ew
2025-09-30,The Elephant Man,1980,https://boxd.it/27LQ
2025-09-30,The Adventures of Sharkboy and Lavagirl,2005,https://boxd.it/1Ozm
2025-10-01,The Iron Claw,2023,https://boxd.it/w5Pm
2025-10-01,Baywatch,2017,https://boxd.it/biG6
2025-10-01,Mirror,1975,https://boxd.it/28Q8
2025-10-02,A Clockwork Orange,1971,https://boxd.it/2aVE
2025-10-02,The Fly,1986,https://boxd.it/1YIe
2025-10-03,Cloverfield,2008,https://boxd.it/2192
2025-10-04,10 Cloverfield Lane,2016,https://boxd.it/aZiu
2025-10-08,Scary Stories to Tell in the Dark,2019,https://boxd.it/eJTW
2025-10-08,Trick 'r Treat,2007,https://boxd.it/1zvE
2025-10-08,Me Before You,2016,https://boxd.it/9n98
2025-10-08,The Adventures of Tintin,2011,https://boxd.it/1Irc
2025-10-09,Evil Dead II,1987,https://boxd.it/29Ge
2025-10-09,The Twilight Saga: New Moon,2009,https://boxd.it/1Hj2
2025-10-10,The Twilight Saga: Eclipse,2010,https://boxd.it/1ytW
2025-10-11,V/H/S/Halloween,2025,https://boxd.it/QS3Q
2025-10-12,The Twilight Saga: Breaking Dawn – Part 1,2011,https://boxd.it/DdM
2025-10-12,The Twilight Saga: Breaking Dawn – Part 2,2012,https://boxd.it/DdC
2025-10-15,Dawn of the Dead,1978,https://boxd.it/29gU
2025-10-16,A Film by Kirk,2002,https://boxd.it/OndG
2025-10-17,House of Wax,2005,https://boxd.it/1XaU
2025-10-18,Singin' in the Rain,1952,https://boxd.it/29oY
2025-10-18,Lost and Found,1996,https://boxd.it/3Vt0
2025-10-20,Mother,2009,https://boxd.it/1m9g
2025-10-21,The Strange Thing About the Johnsons,2011,https://boxd.it/56nO
2025-10-25,Constantine,2005,https://boxd.it/2a7E
2025-10-27,The Batman vs. Dracula,2005,https://boxd.it/1E6u
2025-10-28,Bridget Jones's Diary,2001,https://boxd.it/29WQ
2025-10-30,Xuxinha and Guto Against the Space Monsters,2005,https://boxd.it/2qlM
2025-11-02,The Secret Agent,2025,https://boxd.it/KkUE
2025-11-03,Batman and Harley Quinn,2017,https://boxd.it/eo2C
2025-11-05,Batman,1989,https://boxd.it/2aIU
2025-11-08,"Oh, Hi!",2025,https://boxd.it/PLns
2025-11-12,Frankenstein,2025,https://boxd.it/Ecsg
2025-11-14,Batman Returns,1992,https://boxd.it/2awa
2025-11-14,Guillermo del Toro's Pinocchio,2022,https://boxd.it/kjMW
2025-11-16,Pacific Rim,2013,https://boxd.it/2cB2
2025-11-16,The Usual Suspects,1995,https://boxd.it/29XE
2025-11-17,Predator,1987,https://boxd.it/2b84
2025-11-18,The Shape of Water,2017,https://boxd.it/dZ5m
2025-11-21,A Better Tomorrow,1986,https://boxd.it/1TLW
2025-11-22,Brothers,2009,https://boxd.it/20WW
2025-11-25,Superbad,2007,https://boxd.it/20hO
2025-11-26,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020,https://boxd.it/nyLU
2025-11-29,Confessions of a Shopaholic,2009,https://boxd.it/1E9e
2025-11-30,Ready Player One,2018,https://boxd.it/aZes
2025-12-01,Pain & Glory,2025,https://boxd.it/ZfH6
2025-12-06,Five Nights at Freddy's 2,2025,https://boxd.it/KEvY
2025-12-10,The Devil's Advocate,1997,https://boxd.it/286k
2025-12-10,Five Nights at Freddy's,2023,https://boxd.it/ikHu
2025-12-10,The Terminator,1984,https://boxd.it/2aQY
2025-12-13,The Mortal Instruments: City of Bones,2013,https://boxd.it/44va
2025-12-14,The Long Walk,2025,https://boxd.it/mic8
2025-12-16,Terminator 2: Judgment Day,1991,https://boxd.it/2aGY
2025-12-16,It Was Just an Accident,2025,https://boxd.it/TX2k
2025-12-23,Avatar: Fire and Ash,2025,https://boxd.it/2W7s
2025-12-25,Predator: Badlands,2025,https://boxd.it/LeK6
2025-12-27,Wake Up Dead Man,2025,https://boxd.it/uAKS
2025-12-27,Beautiful Boy,2018,https://boxd.it/g76Q
2025-12-29,Blue Velvet,1986,https://boxd.it/29BI
2025-12-29,Die My Love,2025,https://boxd.it/D5cI
2025-12-31,Solaris,1972,https://boxd.it/2a2Y
2026-01-01,Barry Lyndon,1975,https://boxd.it/25A2
2026-01-02,Stranger Things 5: The Finale,2025,https://boxd.it/YqXW
2026-01-02,We Need to Talk About Kevin,2011,https://boxd.it/2pTS
2026-01-03,Noah,2014,https://boxd.it/34QA
2026-01-04,The Perks of Being a Wallflower,2012,https://boxd.it/2ZA8
2026-01-04,Minority Report,2002,https://boxd.it/2aWi
2026-01-06,"Step Aside, I'm the King of Capital",2025,https://boxd.it/ZBvG
2026-01-06,Steve,2025,https://boxd.it/LekC
2026-01-06,Sentimental Value,2025,https://boxd.it/GwcG
2026-01-06,Divergent,2014,https://boxd.it/4VT0
2026-01-06,Bugonia,2025,https://boxd.it/qeWY
2026-01-07,The Killing of a Sacred Deer,2017,https://boxd.it/dZ5G
2026-01-09,Alps,2011,https://boxd.it/2RHg
2026-01-10,Kinds of Kindness,2024,https://boxd.it/CWPw
2026-01-11,No Other Choice,2025,https://boxd.it/nKiA
2026-01-16,Marty Supreme,2025,https://boxd.it/Off0
2026-01-20,People We Meet on Vacation,2026,https://boxd.it/D8ME
2026-01-24,Hamnet,2025,https://boxd.it/woVy
2026-01-26,Train Dreams,2025,https://boxd.it/LdDo
2026-01-29,The Room,2003,https://boxd.it/1ICY
2026-01-29,28 Years Later: The Bone Temple,2026,https://boxd.it/MwlA
2026-01-30,Rear Window,1954,https://boxd.it/2a6Q
2026-01-31,After,2019,https://boxd.it/jBb8
2026-02-01,Tom Clancy's Without Remorse,2021,https://boxd.it/kNyA
2026-02-02,The Running Man,2025,https://boxd.it/u36A
2026-02-04,Escape from Alcatraz,1979,https://boxd.it/1Vwk
2026-02-04,Milk & Serial,2024,https://boxd.it/J2Za
2026-02-04,Eyes Wide Shut,1999,https://boxd.it/2axs
2026-02-05,The Housemaid,2025,https://boxd.it/QFEO
2026-02-06,The Descent,2005,https://boxd.it/1YNy
2026-02-06,The Descent: Part 2,2009,https://boxd.it/1dOO
2026-02-06,Little Women,2019,https://boxd.it/aSVk
2026-02-08,The Intouchables,2011,https://boxd.it/2FT0
2026-02-09,Martyrs,2008,https://boxd.it/1Yqu
2026-02-10,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/27Qw
2026-02-10,Twin Peaks: The Missing Pieces,2014,https://boxd.it/8NH4
2026-02-11,Watching the Detectives,2007,https://boxd.it/1B3i
2026-02-11,The Backrooms (Found Footage),2022,https://boxd.it/B0mE
2026-02-13,V/H/S/Beyond,2024,https://boxd.it/Jbwc
2026-02-14,Scarface,1983,https://boxd.it/2b7g
2026-02-15,Wrong Turn,2003,https://boxd.it/1Xzq
2026-02-15,Wild at Heart,1990,https://boxd.it/2aii
2026-02-17,Hellraiser,1987,https://boxd.it/1Zpi
2026-02-18,The Girl Who Cried Pearls,2025,https://boxd.it/Hbo4
2026-02-18,Butterfly,2024,https://boxd.it/KQGE
2026-02-18,The Wait,2020,https://boxd.it/vvwy
2026-02-18,Forevergreen,2025,https://boxd.it/UQs8
2026-02-18,Retirement Plan,2024,https://boxd.it/OeIK
2026-02-18,The Three Sisters,2024,https://boxd.it/NHEg
2026-02-18,The Singers,2025,https://boxd.it/TpoG
2026-02-19,My Mom Is a Character,2013,https://boxd.it/66ps
2026-02-19,Heat,1995,https://boxd.it/2bg8
2026-02-20,All the Empty Rooms,2025,https://boxd.it/WKVi
2026-02-20,Two People Exchanging Saliva,2024,https://boxd.it/PM3e
2026-02-21,Cold Storage,2026,https://boxd.it/q1FA
2026-02-23,Fantastic Planet,1973,https://boxd.it/1KnQ
2026-02-24,The Game,1997,https://boxd.it/26vC
2026-02-25,Army of Darkness,1992,https://boxd.it/29G4
2026-02-26,Dog Day Afternoon,1975,https://boxd.it/29bg
2026-02-26,Fake Blonde,2007,https://boxd.it/5eHM
2026-02-28,Airplane!,1980,https://boxd.it/29yu
2026-02-28,Jumper,2008,https://boxd.it/20ss
2026-03-01,Macunaima,1969,https://boxd.it/2dYw
2026-03-03,Ready or Not,2019,https://boxd.it/kOf0
2026-03-07,There Will Be Blood,2007,https://boxd.it/20Z2
2026-03-08,Journey 2: The Mysterious Island,2012,https://boxd.it/2o8m
2026-03-08,Rampage,2018,https://boxd.it/f9a4
2026-03-08,Planet 51,2009,https://boxd.it/1JA0
2026-03-08,Green Vinyl,2004,https://boxd.it/5jlw
2026-03-08,Romeo and Juliet,1968,https://boxd.it/22cQ
2026-03-09,Rope,1948,https://boxd.it/28yo
2026-03-09,Little Italy,2018,https://boxd.it/j1w0
2026-03-15,Project Hail Mary,2026,https://boxd.it/pEeQ
2026-03-16,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,https://boxd.it/29eY
